kernel     deg  coef0     log2(g)        log2(C)        measure_1=val ... measure_n=val
RBF        3    0         -6.64386       2              ACCURACY=0.789289             PRECISION=0.821101            F1=0.598662                   CLASSERROR=0.210711           
RBF        3    0         -6.64386       2.2            ACCURACY=0.797191             PRECISION=0.822511            F1=0.621931                   CLASSERROR=0.202809           
RBF        3    0         -6.64386       2.4            ACCURACY=0.797191             PRECISION=0.822511            F1=0.621931                   CLASSERROR=0.202809           
RBF        3    0         -6.64386       2.6            ACCURACY=0.803336             PRECISION=0.825000            F1=0.638710                   CLASSERROR=0.196664           
RBF        3    0         -6.64386       2.8            ACCURACY=0.806848             PRECISION=0.827869            F1=0.647436                   CLASSERROR=0.193152           
RBF        3    0         -6.64386       3              ACCURACY=0.809482             PRECISION=0.827309            F1=0.655008                   CLASSERROR=0.190518           
RBF        3    0         -6.64386       3.2            ACCURACY=0.815628             PRECISION=0.837302            F1=0.667722                   CLASSERROR=0.184372           
RBF        3    0         -6.64386       3.4            ACCURACY=0.827041             PRECISION=0.845283            F1=0.694574                   CLASSERROR=0.172959           
RBF        3    0         -6.64386       3.6            ACCURACY=0.830553             PRECISION=0.845018            F1=0.703533                   CLASSERROR=0.169447           
RBF        3    0         -6.64386       3.8            ACCURACY=0.830553             PRECISION=0.845018            F1=0.703533                   CLASSERROR=0.169447           
RBF        3    0         -6.44386       2              ACCURACY=0.796313             PRECISION=0.818965            F1=0.620915                   CLASSERROR=0.203687           
RBF        3    0         -6.44386       2.2            ACCURACY=0.798068             PRECISION=0.820513            F1=0.625407                   CLASSERROR=0.201932           
RBF        3    0         -6.44386       2.4            ACCURACY=0.802458             PRECISION=0.821577            F1=0.637681                   CLASSERROR=0.197542           
RBF        3    0         -6.44386       2.6            ACCURACY=0.807726             PRECISION=0.823293            F1=0.651828                   CLASSERROR=0.192274           
RBF        3    0         -6.44386       2.8            ACCURACY=0.809482             PRECISION=0.824701            F1=0.656101                   CLASSERROR=0.190518           
RBF        3    0         -6.44386       3              ACCURACY=0.819140             PRECISION=0.839844            F1=0.676101                   CLASSERROR=0.180860           
RBF        3    0         -6.44386       3.2            ACCURACY=0.826163             PRECISION=0.844697            F1=0.692547                   CLASSERROR=0.173837           
RBF        3    0         -6.44386       3.4            ACCURACY=0.831431             PRECISION=0.845588            F1=0.705521                   CLASSERROR=0.168569           
RBF        3    0         -6.44386       3.6            ACCURACY=0.830553             PRECISION=0.845018            F1=0.703533                   CLASSERROR=0.169447           
RBF        3    0         -6.44386       3.8            ACCURACY=0.830553             PRECISION=0.845018            F1=0.703533                   CLASSERROR=0.169447           
RBF        3    0         -6.24386       2              ACCURACY=0.798068             PRECISION=0.817797            F1=0.626623                   CLASSERROR=0.201932           
RBF        3    0         -6.24386       2.2            ACCURACY=0.803336             PRECISION=0.822314            F1=0.639871                   CLASSERROR=0.196664           
RBF        3    0         -6.24386       2.4            ACCURACY=0.808604             PRECISION=0.824000            F1=0.653968                   CLASSERROR=0.191396           
RBF        3    0         -6.24386       2.6            ACCURACY=0.811238             PRECISION=0.826087            F1=0.660348                   CLASSERROR=0.188762           
RBF        3    0         -6.24386       2.8            ACCURACY=0.820018             PRECISION=0.837838            F1=0.679186                   CLASSERROR=0.179982           
RBF        3    0         -6.24386       3              ACCURACY=0.827919             PRECISION=0.845865            F1=0.696594                   CLASSERROR=0.172081           
RBF        3    0         -6.24386       3.2            ACCURACY=0.830553             PRECISION=0.845018            F1=0.703533                   CLASSERROR=0.169447           
RBF        3    0         -6.24386       3.4            ACCURACY=0.831431             PRECISION=0.845588            F1=0.705521                   CLASSERROR=0.168569           
RBF        3    0         -6.24386       3.6            ACCURACY=0.833187             PRECISION=0.846715            F1=0.709480                   CLASSERROR=0.166813           
RBF        3    0         -6.24386       3.8            ACCURACY=0.834065             PRECISION=0.839858            F1=0.714070                   CLASSERROR=0.165935           
RBF        3    0         -6.04386       2              ACCURACY=0.804214             PRECISION=0.820408            F1=0.643200                   CLASSERROR=0.195786           
RBF        3    0         -6.04386       2.2            ACCURACY=0.808604             PRECISION=0.824000            F1=0.653968                   CLASSERROR=0.191396           
