kernel     deg  coef0     log2(g)        log2(C)        measure_1=val ... measure_n=val
RBF        3    0         -6.64386       2              ACCURACY=0.751318             PRECISION=0.772727            F1=0.490090                   CLASSERROR=0.248682           
RBF        3    0         -6.44386       3.8            ACCURACY=0.797012             PRECISION=0.810924            F1=0.625608                   CLASSERROR=0.202988           
RBF        3    0         -6.24386       2              ACCURACY=0.760984             PRECISION=0.783069            F1=0.521127                   CLASSERROR=0.239016           
RBF        3    0         -6.24386       2.2            ACCURACY=0.761863             PRECISION=0.781250            F1=0.525394                   CLASSERROR=0.238137           
RBF        3    0         -6.24386       2.4            ACCURACY=0.768014             PRECISION=0.786070            F1=0.544828                   CLASSERROR=0.231986           
RBF        3    0         -6.24386       2.6            ACCURACY=0.773286             PRECISION=0.789474            F1=0.561224                   CLASSERROR=0.226714           
RBF        3    0         -6.24386       2.8            ACCURACY=0.778559             PRECISION=0.795349            F1=0.575758                   CLASSERROR=0.221441           
RBF        3    0         -6.24386       3              ACCURACY=0.781195             PRECISION=0.792793            F1=0.585690                   CLASSERROR=0.218805           
RBF        3    0         -6.24386       3.2            ACCURACY=0.791740             PRECISION=0.806035            F1=0.612111                   CLASSERROR=0.208260           
RBF        3    0         -6.24386       3.4            ACCURACY=0.797012             PRECISION=0.810924            F1=0.625608                   CLASSERROR=0.202988           
RBF        3    0         -6.24386       3.6            ACCURACY=0.797012             PRECISION=0.810924            F1=0.625608                   CLASSERROR=0.202988           
RBF        3    0         -6.24386       3.8            ACCURACY=0.798770             PRECISION=0.812500            F1=0.630048                   CLASSERROR=0.201230           
RBF        3    0         -6.04386       2              ACCURACY=0.763620             PRECISION=0.783505            F1=0.530541                   CLASSERROR=0.236380           
RBF        3    0         -6.04386       2.2            ACCURACY=0.770650             PRECISION=0.789216            F1=0.552316                   CLASSERROR=0.229350           
RBF        3    0         -6.04386       2.4            ACCURACY=0.775923             PRECISION=0.792453            F1=0.568528                   CLASSERROR=0.224077           
RBF        3    0         -6.04386       2.6            ACCURACY=0.779438             PRECISION=0.793578            F1=0.579565                   CLASSERROR=0.220562           
RBF        3    0         -6.04386       2.8            ACCURACY=0.784710             PRECISION=0.796460            F1=0.595041                   CLASSERROR=0.215290           
RBF        3    0         -6.04386       3              ACCURACY=0.792619             PRECISION=0.806867            F1=0.614379                   CLASSERROR=0.207381           
RBF        3    0         -6.04386       3.2            ACCURACY=0.795255             PRECISION=0.809322            F1=0.621138                   CLASSERROR=0.204745           
RBF        3    0         -6.04386       3.4            ACCURACY=0.799649             PRECISION=0.813278            F1=0.632258                   CLASSERROR=0.200351           
RBF        3    0         -6.04386       3.6            ACCURACY=0.801406             PRECISION=0.814815            F1=0.636656                   CLASSERROR=0.198594           
RBF        3    0         -6.04386       3.8            ACCURACY=0.801406             PRECISION=0.809717            F1=0.638978                   CLASSERROR=0.198594           
RBF        3    0         -5.84386       2              ACCURACY=0.773286             PRECISION=0.792271            F1=0.559727                   CLASSERROR=0.226714           
RBF        3    0         -5.84386       2.2            ACCURACY=0.776801             PRECISION=0.793427            F1=0.570946                   CLASSERROR=0.223199           
RBF        3    0         -5.84386       2.4            ACCURACY=0.782074             PRECISION=0.796380            F1=0.586667                   CLASSERROR=0.217926           
RBF        3    0         -5.84386       2.6            ACCURACY=0.785589             PRECISION=0.797357            F1=0.597360                   CLASSERROR=0.214411           
RBF        3    0         -5.84386       2.8            ACCURACY=0.792619             PRECISION=0.806867            F1=0.614379                   CLASSERROR=0.207381           
RBF        3    0         -5.84386       3              ACCURACY=0.797012             PRECISION=0.810924            F1=0.625608                   CLASSERROR=0.202988           
RBF        3    0         -5.84386       3.2            ACCURACY=0.801406             PRECISION=0.814815            F1=0.636656                   CLASSERROR=0.198594           
RBF        3    0         -5.84386       3.4            ACCURACY=0.800527             PRECISION=0.808943            F1=0.636800                   CLASSERROR=0.199473           
RBF        3    0         -5.84386       3.6            ACCURACY=0.801406             PRECISION=0.809717            F1=0.638978                   CLASSERROR=0.198594           
RBF        3    0         -5.84386       3.8            ACCURACY=0.801406             PRECISION=0.807229            F1=0.640127                   CLASSERROR=0.198594           
RBF        3    0         -5.64386       2              ACCURACY=0.778559             PRECISION=0.789954            F1=0.578595                   CLASSERROR=0.221441           
RBF        3    0         -5.64386       2.2            ACCURACY=0.783831             PRECISION=0.798206            F1=0.591362                   CLASSERROR=0.216169           
RBF        3    0         -5.64386       2.4            ACCURACY=0.786467             PRECISION=0.800885            F1=0.598347                   CLASSERROR=0.213533           
RBF        3    0         -5.64386       2.6            ACCURACY=0.793497             PRECISION=0.807692            F1=0.616639                   CLASSERROR=0.206503           
RBF        3    0         -5.64386       2.8            ACCURACY=0.798770             PRECISION=0.812500            F1=0.630048                   CLASSERROR=0.201230           
RBF        3    0         -5.64386       3              ACCURACY=0.800527             PRECISION=0.811475            F1=0.635634                   CLASSERROR=0.199473           
RBF        3    0         -5.64386       3.2            ACCURACY=0.801406             PRECISION=0.809717            F1=0.638978                   CLASSERROR=0.198594           
RBF        3    0         -5.64386       3.4            ACCURACY=0.802285             PRECISION=0.810484            F1=0.641148                   CLASSERROR=0.197715           
RBF        3    0         -5.64386       3.6            ACCURACY=0.802285             PRECISION=0.808000            F1=0.642289                   CLASSERROR=0.197715           
RBF        3    0         -5.64386       3.8            ACCURACY=0.799649             PRECISION=0.796078            F1=0.640379                   CLASSERROR=0.200351           
RBF        3    0         -5.44386       2              ACCURACY=0.784710             PRECISION=0.796460            F1=0.595041                   CLASSERROR=0.215290           
RBF        3    0         -5.44386       2.2            ACCURACY=0.788225             PRECISION=0.802632            F1=0.602965                   CLASSERROR=0.211775           
RBF        3    0         -5.44386       2.4            ACCURACY=0.795255             PRECISION=0.809322            F1=0.621138                   CLASSERROR=0.204745           
RBF        3    0         -5.44386       2.6            ACCURACY=0.798770             PRECISION=0.807377            F1=0.632424                   CLASSERROR=0.201230           
RBF        3    0         -5.44386       2.8            ACCURACY=0.798770             PRECISION=0.804878            F1=0.633600                   CLASSERROR=0.201230           
RBF        3    0         -5.44386       3              ACCURACY=0.802285             PRECISION=0.810484            F1=0.641148                   CLASSERROR=0.197715           
RBF        3    0         -5.44386       3.2            ACCURACY=0.802285             PRECISION=0.808000            F1=0.642289                   CLASSERROR=0.197715           
RBF        3    0         -5.44386       3.4            ACCURACY=0.801406             PRECISION=0.804781            F1=0.641270                   CLASSERROR=0.198594           
RBF        3    0         -5.44386       3.6            ACCURACY=0.800527             PRECISION=0.796875            F1=0.642520                   CLASSERROR=0.199473           
RBF        3    0         -5.44386       3.8            ACCURACY=0.800527             PRECISION=0.794574            F1=0.643642                   CLASSERROR=0.199473           
RBF        3    0         -5.24386       2              ACCURACY=0.788225             PRECISION=0.802632            F1=0.602965                   CLASSERROR=0.211775           
RBF        3    0         -5.24386       2.2            ACCURACY=0.796134             PRECISION=0.810127            F1=0.623377                   CLASSERROR=0.203866           
RBF        3    0         -5.24386       2.4            ACCURACY=0.797891             PRECISION=0.804082            F1=0.631410                   CLASSERROR=0.202109           
RBF        3    0         -5.24386       2.6            ACCURACY=0.799649             PRECISION=0.805668            F1=0.635783                   CLASSERROR=0.200351           
RBF        3    0         -5.24386       2.8            ACCURACY=0.801406             PRECISION=0.807229            F1=0.640127                   CLASSERROR=0.198594           
RBF        3    0         -5.24386       3              ACCURACY=0.803163             PRECISION=0.806324            F1=0.645570                   CLASSERROR=0.196837           
RBF        3    0         -5.24386       3.2            ACCURACY=0.799649             PRECISION=0.798419            F1=0.639241                   CLASSERROR=0.200351           
RBF        3    0         -5.24386       3.4            ACCURACY=0.800527             PRECISION=0.794574            F1=0.643642                   CLASSERROR=0.199473           
RBF        3    0         -5.24386       3.6            ACCURACY=0.800527             PRECISION=0.790076            F1=0.645866                   CLASSERROR=0.199473           
RBF        3    0         -5.24386       3.8            ACCURACY=0.802285             PRECISION=0.791667            F1=0.650078                   CLASSERROR=0.197715           
RBF        3    0         -5.04386       2              ACCURACY=0.794376             PRECISION=0.805907            F1=0.620130                   CLASSERROR=0.205624           
RBF        3    0         -5.04386       2.2            ACCURACY=0.797012             PRECISION=0.800813            F1=0.630400                   CLASSERROR=0.202988           
RBF        3    0         -5.04386       2.4            ACCURACY=0.798770             PRECISION=0.802419            F1=0.634769                   CLASSERROR=0.201230           
RBF        3    0         -5.04386       2.6            ACCURACY=0.800527             PRECISION=0.804000            F1=0.639110                   CLASSERROR=0.199473           
RBF        3    0         -5.04386       2.8            ACCURACY=0.800527             PRECISION=0.799213            F1=0.641390                   CLASSERROR=0.199473           
RBF        3    0         -5.04386       3              ACCURACY=0.798770             PRECISION=0.795276            F1=0.638231                   CLASSERROR=0.201230           
RBF        3    0         -5.04386       3.2            ACCURACY=0.800527             PRECISION=0.790076            F1=0.645866                   CLASSERROR=0.199473           
RBF        3    0         -5.04386       3.4            ACCURACY=0.800527             PRECISION=0.787879            F1=0.646967                   CLASSERROR=0.199473           
RBF        3    0         -5.04386       3.6            ACCURACY=0.802285             PRECISION=0.791667            F1=0.650078                   CLASSERROR=0.197715           
RBF        3    0         -5.04386       3.8            ACCURACY=0.805800             PRECISION=0.799242            F1=0.656299                   CLASSERROR=0.194200           
RBF        3    0         -4.84386       2              ACCURACY=0.796134             PRECISION=0.795181            F1=0.630573                   CLASSERROR=0.203866           
RBF        3    0         -4.84386       2.2            ACCURACY=0.799649             PRECISION=0.803213            F1=0.636943                   CLASSERROR=0.200351           
RBF        3    0         -4.84386       2.4            ACCURACY=0.799649             PRECISION=0.800797            F1=0.638095                   CLASSERROR=0.200351           
RBF        3    0         -4.84386       2.6            ACCURACY=0.801406             PRECISION=0.800000            F1=0.643533                   CLASSERROR=0.198594           
RBF        3    0         -4.84386       2.8            ACCURACY=0.801406             PRECISION=0.793103            F1=0.646875                   CLASSERROR=0.198594           
RBF        3    0         -4.84386       3              ACCURACY=0.800527             PRECISION=0.787879            F1=0.646967                   CLASSERROR=0.199473           
RBF        3    0         -4.84386       3.2            ACCURACY=0.800527             PRECISION=0.787879            F1=0.646967                   CLASSERROR=0.199473           
RBF        3    0         -4.84386       3.4            ACCURACY=0.802285             PRECISION=0.789474            F1=0.651163                   CLASSERROR=0.197715           
RBF        3    0         -4.84386       3.6            ACCURACY=0.804921             PRECISION=0.794007            F1=0.656347                   CLASSERROR=0.195079           
RBF        3    0         -4.84386       3.8            ACCURACY=0.805800             PRECISION=0.794776            F1=0.658423                   CLASSERROR=0.194200           
