kernel     deg  coef0     log2(g)        log2(C)        measure_1=val ... measure_n=val
RBF        3    0         -6.64386       2              ACCURACY=0.782074             PRECISION=0.917197            F1=0.537313                   CLASSERROR=0.217926           
RBF        3    0         -6.64386       2.2            ACCURACY=0.788225             PRECISION=0.915663            F1=0.557798                   CLASSERROR=0.211775           
RBF        3    0         -6.64386       2.4            ACCURACY=0.791740             PRECISION=0.912791            F1=0.569873                   CLASSERROR=0.208260           
RBF        3    0         -6.64386       2.6            ACCURACY=0.794376             PRECISION=0.896175            F1=0.583630                   CLASSERROR=0.205624           
RBF        3    0         -6.64386       2.8            ACCURACY=0.795255             PRECISION=0.892473            F1=0.587611                   CLASSERROR=0.204745           
RBF        3    0         -6.64386       3              ACCURACY=0.798770             PRECISION=0.886598            F1=0.600349                   CLASSERROR=0.201230           
RBF        3    0         -6.64386       3.2            ACCURACY=0.803163             PRECISION=0.870813            F1=0.619048                   CLASSERROR=0.196837           
RBF        3    0         -6.64386       3.4            ACCURACY=0.804042             PRECISION=0.867925            F1=0.622673                   CLASSERROR=0.195958           
RBF        3    0         -6.64386       3.6            ACCURACY=0.804921             PRECISION=0.858447            F1=0.628763                   CLASSERROR=0.195079           
RBF        3    0         -6.64386       3.8            ACCURACY=0.810193             PRECISION=0.862222            F1=0.642384                   CLASSERROR=0.189807           
RBF        3    0         -6.44386       2              ACCURACY=0.787346             PRECISION=0.910180            F1=0.556777                   CLASSERROR=0.212654           
RBF        3    0         -6.44386       2.2            ACCURACY=0.791740             PRECISION=0.908046            F1=0.571429                   CLASSERROR=0.208260           
RBF        3    0         -6.44386       2.4            ACCURACY=0.795255             PRECISION=0.896739            F1=0.586146                   CLASSERROR=0.204745           
RBF        3    0         -6.44386       2.6            ACCURACY=0.797012             PRECISION=0.893617            F1=0.592593                   CLASSERROR=0.202988           
RBF        3    0         -6.44386       2.8            ACCURACY=0.798770             PRECISION=0.886598            F1=0.600349                   CLASSERROR=0.201230           
