kernel     deg  coef0     log2(g)        log2(C)        measure_1=val ... measure_n=val
RBF        3    0         -6             2              ACCURACY=0.797012             PRECISION=0.813559            F1=0.624390                   CLASSERROR=0.202988           
RBF        3    0         -5.6           2              ACCURACY=0.807557             PRECISION=0.822581            F1=0.650718                   CLASSERROR=0.192443           
RBF        3    0         -5.6           2.2            ACCURACY=0.813708             PRECISION=0.824903            F1=0.666667                   CLASSERROR=0.186292           
RBF        3    0         -5.6           2.4            ACCURACY=0.814587             PRECISION=0.823077            F1=0.669797                   CLASSERROR=0.185413           
RBF        3    0         -5.6           2.6            ACCURACY=0.817223             PRECISION=0.825095            F1=0.676012                   CLASSERROR=0.182777           
RBF        3    0         -5.6           2.8            ACCURACY=0.818102             PRECISION=0.818519            F1=0.681048                   CLASSERROR=0.181898           
RBF        3    0         -5.6           3              ACCURACY=0.821617             PRECISION=0.823529            F1=0.688172                   CLASSERROR=0.178383           
RBF        3    0         -5.6           3.2            ACCURACY=0.825132             PRECISION=0.826087            F1=0.696183                   CLASSERROR=0.174868           
RBF        3    0         -5.6           3.4            ACCURACY=0.824253             PRECISION=0.825455            F1=0.694190                   CLASSERROR=0.175747           
RBF        3    0         -5.6           3.6            ACCURACY=0.824253             PRECISION=0.820789            F1=0.696049                   CLASSERROR=0.175747           
RBF        3    0         -5.6           3.8            ACCURACY=0.821617             PRECISION=0.814286            F1=0.691958                   CLASSERROR=0.178383           
RBF        3    0         -5.4           2              ACCURACY=0.814587             PRECISION=0.823077            F1=0.669797                   CLASSERROR=0.185413           
RBF        3    0         -5.4           2.2            ACCURACY=0.818102             PRECISION=0.825758            F1=0.678072                   CLASSERROR=0.181898           
RBF        3    0         -5.4           2.4            ACCURACY=0.820738             PRECISION=0.822878            F1=0.686154                   CLASSERROR=0.179262           
RBF        3    0         -5.4           2.6            ACCURACY=0.818102             PRECISION=0.818519            F1=0.681048                   CLASSERROR=0.181898           
RBF        3    0         -5.4           2.8            ACCURACY=0.824253             PRECISION=0.825455            F1=0.694190                   CLASSERROR=0.175747           
RBF        3    0         -5.4           3              ACCURACY=0.826011             PRECISION=0.826715            F1=0.698171                   CLASSERROR=0.173989           
RBF        3    0         -5.4           3.2            ACCURACY=0.826011             PRECISION=0.826715            F1=0.698171                   CLASSERROR=0.173989           
RBF        3    0         -5.4           3.4            ACCURACY=0.824253             PRECISION=0.816254            F1=0.697885                   CLASSERROR=0.175747           
RBF        3    0         -5.4           3.6            ACCURACY=0.825132             PRECISION=0.814685            F1=0.700752                   CLASSERROR=0.174868           
RBF        3    0         -5.4           3.8            ACCURACY=0.820738             PRECISION=0.804878            F1=0.693694                   CLASSERROR=0.179262           
RBF        3    0         -5.2           2              ACCURACY=0.817223             PRECISION=0.822641            F1=0.677019                   CLASSERROR=0.182777           
RBF        3    0         -5.2           2.2            ACCURACY=0.819859             PRECISION=0.822222            F1=0.684129                   CLASSERROR=0.180141           
RBF        3    0         -5.2           2.4            ACCURACY=0.818981             PRECISION=0.816850            F1=0.684049                   CLASSERROR=0.181019           
RBF        3    0         -5.2           2.6            ACCURACY=0.826011             PRECISION=0.824373            F1=0.699088                   CLASSERROR=0.173989           
RBF        3    0         -5.2           2.8            ACCURACY=0.826011             PRECISION=0.822064            F1=0.700000                   CLASSERROR=0.173989           
RBF        3    0         -5.2           3              ACCURACY=0.824253             PRECISION=0.816254            F1=0.697885                   CLASSERROR=0.175747           
RBF        3    0         -5.2           3.2            ACCURACY=0.825132             PRECISION=0.814685            F1=0.700752                   CLASSERROR=0.174868           
RBF        3    0         -5.2           3.4            ACCURACY=0.825132             PRECISION=0.814685            F1=0.700752                   CLASSERROR=0.174868           
RBF        3    0         -5.2           3.6            ACCURACY=0.825132             PRECISION=0.810345            F1=0.702541                   CLASSERROR=0.174868           
RBF        3    0         -5.2           3.8            ACCURACY=0.819859             PRECISION=0.797945            F1=0.694486                   CLASSERROR=0.180141           
RBF        3    0         -5             2              ACCURACY=0.820738             PRECISION=0.818182            F1=0.688073                   CLASSERROR=0.179262           
RBF        3    0         -5             2.2            ACCURACY=0.820738             PRECISION=0.818182            F1=0.688073                   CLASSERROR=0.179262           
RBF        3    0         -5             2.4            ACCURACY=0.823374             PRECISION=0.817857            F1=0.694992                   CLASSERROR=0.176626           
RBF        3    0         -5             2.6            ACCURACY=0.824253             PRECISION=0.818505            F1=0.696970                   CLASSERROR=0.175747           
RBF        3    0         -5             2.8            ACCURACY=0.826011             PRECISION=0.817544            F1=0.701807                   CLASSERROR=0.173989           
RBF        3    0         -5             3              ACCURACY=0.826889             PRECISION=0.815972            F1=0.704648                   CLASSERROR=0.173111           
RBF        3    0         -5             3.2            ACCURACY=0.825132             PRECISION=0.810345            F1=0.702541                   CLASSERROR=0.174868           
RBF        3    0         -5             3.4            ACCURACY=0.822496             PRECISION=0.802048            F1=0.699405                   CLASSERROR=0.177504           
RBF        3    0         -5             3.6            ACCURACY=0.821617             PRECISION=0.801370            F1=0.697466                   CLASSERROR=0.178383           
RBF        3    0         -5             3.8            ACCURACY=0.822496             PRECISION=0.800000            F1=0.700297                   CLASSERROR=0.177504           
RBF        3    0         -4.8           2              ACCURACY=0.823374             PRECISION=0.822464            F1=0.693130                   CLASSERROR=0.176626           
RBF        3    0         -4.8           2.2            ACCURACY=0.826889             PRECISION=0.820423            F1=0.702866                   CLASSERROR=0.173111           
RBF        3    0         -4.8           2.4            ACCURACY=0.824253             PRECISION=0.814035            F1=0.698795                   CLASSERROR=0.175747           
RBF        3    0         -4.8           2.6            ACCURACY=0.829525             PRECISION=0.822300            F1=0.708709                   CLASSERROR=0.170475           
RBF        3    0         -4.8           2.8            ACCURACY=0.826011             PRECISION=0.813149            F1=0.703593                   CLASSERROR=0.173989           
RBF        3    0         -4.8           3              ACCURACY=0.823374             PRECISION=0.804795            F1=0.700447                   CLASSERROR=0.176626           
RBF        3    0         -4.8           3.2            ACCURACY=0.821617             PRECISION=0.799320            F1=0.698366                   CLASSERROR=0.178383           
RBF        3    0         -4.8           3.4            ACCURACY=0.820738             PRECISION=0.800687            F1=0.695522                   CLASSERROR=0.179262           
RBF        3    0         -4.8           3.6            ACCURACY=0.822496             PRECISION=0.800000            F1=0.700297                   CLASSERROR=0.177504           
RBF        3    0         -4.8           3.8            ACCURACY=0.820738             PRECISION=0.794613            F1=0.698225                   CLASSERROR=0.179262           
RBF        3    0         -4.6           2              ACCURACY=0.827768             PRECISION=0.821053            F1=0.704819                   CLASSERROR=0.172232           
RBF        3    0         -4.6           2.2            ACCURACY=0.826011             PRECISION=0.815331            F1=0.702703                   CLASSERROR=0.173989           
RBF        3    0         -4.6           2.4            ACCURACY=0.829525             PRECISION=0.817869            F1=0.710448                   CLASSERROR=0.170475           
RBF        3    0         -4.6           2.6            ACCURACY=0.827768             PRECISION=0.814433            F1=0.707463                   CLASSERROR=0.172232           
RBF        3    0         -4.6           2.8            ACCURACY=0.822496             PRECISION=0.802048            F1=0.699405                   CLASSERROR=0.177504           
RBF        3    0         -4.6           3              ACCURACY=0.818981             PRECISION=0.793220            F1=0.694362                   CLASSERROR=0.181019           
RBF        3    0         -4.6           3.2            ACCURACY=0.823374             PRECISION=0.802721            F1=0.701337                   CLASSERROR=0.176626           
RBF        3    0         -4.6           3.4            ACCURACY=0.823374             PRECISION=0.798658            F1=0.703102                   CLASSERROR=0.176626           
RBF        3    0         -4.6           3.6            ACCURACY=0.822496             PRECISION=0.794020            F1=0.702941                   CLASSERROR=0.177504           
RBF        3    0         -4.6           3.8            ACCURACY=0.818102             PRECISION=0.788591            F1=0.694239                   CLASSERROR=0.181898           
RBF        3    0         -4.4           2              ACCURACY=0.827768             PRECISION=0.816609            F1=0.706587                   CLASSERROR=0.172232           
RBF        3    0         -4.4           2.2            ACCURACY=0.829525             PRECISION=0.815700            F1=0.711310                   CLASSERROR=0.170475           
RBF        3    0         -4.4           2.4            ACCURACY=0.825132             PRECISION=0.806122            F1=0.704309                   CLASSERROR=0.174868           
RBF        3    0         -4.4           2.6            ACCURACY=0.820738             PRECISION=0.794613            F1=0.698225                   CLASSERROR=0.179262           
RBF        3    0         -4.4           2.8            ACCURACY=0.818102             PRECISION=0.790541            F1=0.693333                   CLASSERROR=0.181898           
RBF        3    0         -4.4           3              ACCURACY=0.818102             PRECISION=0.794521            F1=0.691505                   CLASSERROR=0.181898           
RBF        3    0         -4.4           3.2            ACCURACY=0.821617             PRECISION=0.795302            F1=0.700148                   CLASSERROR=0.178383           
RBF        3    0         -4.4           3.4            ACCURACY=0.823374             PRECISION=0.796667            F1=0.703976                   CLASSERROR=0.176626           
RBF        3    0         -4.4           3.6            ACCURACY=0.818102             PRECISION=0.786667            F1=0.695140                   CLASSERROR=0.181898           
RBF        3    0         -4.4           3.8            ACCURACY=0.815466             PRECISION=0.778878            F1=0.692082                   CLASSERROR=0.184534           
RBF        3    0         -4.2           2              ACCURACY=0.826889             PRECISION=0.809524            F1=0.707281                   CLASSERROR=0.173111           
RBF        3    0         -4.2           2.2            ACCURACY=0.825132             PRECISION=0.804054            F1=0.705185                   CLASSERROR=0.174868           
RBF        3    0         -4.2           2.4            ACCURACY=0.821617             PRECISION=0.797297            F1=0.699259                   CLASSERROR=0.178383           
RBF        3    0         -4.2           2.6            ACCURACY=0.819859             PRECISION=0.793919            F1=0.696296                   CLASSERROR=0.180141           
RBF        3    0         -4.2           2.8            ACCURACY=0.818981             PRECISION=0.791246            F1=0.695266                   CLASSERROR=0.181019           
RBF        3    0         -4.2           3              ACCURACY=0.818102             PRECISION=0.788591            F1=0.694239                   CLASSERROR=0.181898           
RBF        3    0         -4.2           3.2            ACCURACY=0.821617             PRECISION=0.795302            F1=0.700148                   CLASSERROR=0.178383           
RBF        3    0         -4.2           3.4            ACCURACY=0.817223             PRECISION=0.782178            F1=0.695015                   CLASSERROR=0.182777           
RBF        3    0         -4.2           3.6            ACCURACY=0.815466             PRECISION=0.778878            F1=0.692082                   CLASSERROR=0.184534           
RBF        3    0         -4.2           3.8            ACCURACY=0.811072             PRECISION=0.769737            F1=0.685212                   CLASSERROR=0.188928           
