kernel     deg  coef0     log2(g)        log2(C)        measure_1=val ... measure_n=val
RBF        3    0         -6.64386       2              ACCURACY=0.786467             PRECISION=0.811927            F1=0.592965                   CLASSERROR=0.213533           
RBF        3    0         -6.04386       2              ACCURACY=0.803163             PRECISION=0.827004            F1=0.636364                   CLASSERROR=0.196837           
RBF        3    0         -6.04386       2.2            ACCURACY=0.805800             PRECISION=0.823770            F1=0.645265                   CLASSERROR=0.194200           
RBF        3    0         -6.04386       2.4            ACCURACY=0.807557             PRECISION=0.825203            F1=0.649600                   CLASSERROR=0.192443           
RBF        3    0         -6.04386       2.6            ACCURACY=0.811951             PRECISION=0.828685            F1=0.660317                   CLASSERROR=0.188049           
RBF        3    0         -6.04386       2.8            ACCURACY=0.816344             PRECISION=0.832031            F1=0.670866                   CLASSERROR=0.183656           
RBF        3    0         -6.04386       3              ACCURACY=0.818981             PRECISION=0.828897            F1=0.679128                   CLASSERROR=0.181019           
RBF        3    0         -6.04386       3.2            ACCURACY=0.825132             PRECISION=0.833333            F1=0.693374                   CLASSERROR=0.174868           
RBF        3    0         -6.04386       3.4            ACCURACY=0.824253             PRECISION=0.830258            F1=0.692308                   CLASSERROR=0.175747           
RBF        3    0         -6.04386       3.6            ACCURACY=0.827768             PRECISION=0.832727            F1=0.700306                   CLASSERROR=0.172232           
RBF        3    0         -6.04386       3.8            ACCURACY=0.825132             PRECISION=0.826087            F1=0.696183                   CLASSERROR=0.174868           
RBF        3    0         -5.84386       2              ACCURACY=0.805800             PRECISION=0.823770            F1=0.645265                   CLASSERROR=0.194200           
RBF        3    0         -5.84386       2.2            ACCURACY=0.807557             PRECISION=0.825203            F1=0.649600                   CLASSERROR=0.192443           
RBF        3    0         -5.84386       2.4            ACCURACY=0.813708             PRECISION=0.830040            F1=0.664557                   CLASSERROR=0.186292           
RBF        3    0         -5.84386       2.6            ACCURACY=0.816344             PRECISION=0.832031            F1=0.670866                   CLASSERROR=0.183656           
RBF        3    0         -5.84386       2.8            ACCURACY=0.818981             PRECISION=0.828897            F1=0.679128                   CLASSERROR=0.181019           
RBF        3    0         -5.84386       3              ACCURACY=0.825132             PRECISION=0.833333            F1=0.693374                   CLASSERROR=0.174868           
RBF        3    0         -5.84386       3.2            ACCURACY=0.824253             PRECISION=0.830258            F1=0.692308                   CLASSERROR=0.175747           
RBF        3    0         -5.84386       3.4            ACCURACY=0.825132             PRECISION=0.826087            F1=0.696183                   CLASSERROR=0.174868           
RBF        3    0         -5.84386       3.6            ACCURACY=0.826011             PRECISION=0.826715            F1=0.698171                   CLASSERROR=0.173989           
RBF        3    0         -5.84386       3.8            ACCURACY=0.824253             PRECISION=0.823105            F1=0.695122                   CLASSERROR=0.175747           
RBF        3    0         -5.64386       2              ACCURACY=0.807557             PRECISION=0.825203            F1=0.649600                   CLASSERROR=0.192443           
RBF        3    0         -5.64386       2.2            ACCURACY=0.813708             PRECISION=0.830040            F1=0.664557                   CLASSERROR=0.186292           
RBF        3    0         -5.64386       2.4            ACCURACY=0.818102             PRECISION=0.830769            F1=0.676056                   CLASSERROR=0.181898           
RBF        3    0         -5.64386       2.6            ACCURACY=0.821617             PRECISION=0.828358            F1=0.686244                   CLASSERROR=0.178383           
RBF        3    0         -5.64386       2.8            ACCURACY=0.826889             PRECISION=0.832117            F1=0.698315                   CLASSERROR=0.173111           
RBF        3    0         -5.64386       3              ACCURACY=0.827768             PRECISION=0.830325            F1=0.701219                   CLASSERROR=0.172232           
RBF        3    0         -5.64386       3.2            ACCURACY=0.825132             PRECISION=0.826087            F1=0.696183                   CLASSERROR=0.174868           
RBF        3    0         -5.64386       3.4            ACCURACY=0.825132             PRECISION=0.823741            F1=0.697108                   CLASSERROR=0.174868           
RBF        3    0         -5.64386       3.6            ACCURACY=0.824253             PRECISION=0.820789            F1=0.696049                   CLASSERROR=0.175747           
RBF        3    0         -5.64386       3.8            ACCURACY=0.825132             PRECISION=0.821429            F1=0.698027                   CLASSERROR=0.174868           
RBF        3    0         -5.44386       2              ACCURACY=0.813708             PRECISION=0.827451            F1=0.665615                   CLASSERROR=0.186292           
RBF        3    0         -5.44386       2.2            ACCURACY=0.820738             PRECISION=0.827715            F1=0.684211                   CLASSERROR=0.179262           
RBF        3    0         -5.44386       2.4            ACCURACY=0.820738             PRECISION=0.827715            F1=0.684211                   CLASSERROR=0.179262           
RBF        3    0         -5.44386       2.6            ACCURACY=0.824253             PRECISION=0.827839            F1=0.693252                   CLASSERROR=0.175747           
RBF        3    0         -5.44386       2.8            ACCURACY=0.827768             PRECISION=0.830325            F1=0.701219                   CLASSERROR=0.172232           
RBF        3    0         -5.44386       3              ACCURACY=0.824253             PRECISION=0.823105            F1=0.695122                   CLASSERROR=0.175747           
RBF        3    0         -5.44386       3.2            ACCURACY=0.824253             PRECISION=0.823105            F1=0.695122                   CLASSERROR=0.175747           
RBF        3    0         -5.44386       3.4            ACCURACY=0.823374             PRECISION=0.817857            F1=0.694992                   CLASSERROR=0.176626           
RBF        3    0         -5.44386       3.6            ACCURACY=0.823374             PRECISION=0.815603            F1=0.695915                   CLASSERROR=0.176626           
RBF        3    0         -5.44386       3.8            ACCURACY=0.824253             PRECISION=0.814035            F1=0.698795                   CLASSERROR=0.175747           
RBF        3    0         -5.24386       2              ACCURACY=0.820738             PRECISION=0.827715            F1=0.684211                   CLASSERROR=0.179262           
RBF        3    0         -5.24386       2.2            ACCURACY=0.821617             PRECISION=0.828358            F1=0.686244                   CLASSERROR=0.178383           
RBF        3    0         -5.24386       2.4            ACCURACY=0.824253             PRECISION=0.827839            F1=0.693252                   CLASSERROR=0.175747           
RBF        3    0         -5.24386       2.6            ACCURACY=0.826011             PRECISION=0.824373            F1=0.699088                   CLASSERROR=0.173989           
RBF        3    0         -5.24386       2.8            ACCURACY=0.826011             PRECISION=0.824373            F1=0.699088                   CLASSERROR=0.173989           
RBF        3    0         -5.24386       3              ACCURACY=0.824253             PRECISION=0.820789            F1=0.696049                   CLASSERROR=0.175747           
RBF        3    0         -5.24386       3.2            ACCURACY=0.826011             PRECISION=0.819788            F1=0.700906                   CLASSERROR=0.173989           
RBF        3    0         -5.24386       3.4            ACCURACY=0.822496             PRECISION=0.812721            F1=0.694864                   CLASSERROR=0.177504           
RBF        3    0         -5.24386       3.6            ACCURACY=0.822496             PRECISION=0.808362            F1=0.696697                   CLASSERROR=0.177504           
RBF        3    0         -5.24386       3.8            ACCURACY=0.825132             PRECISION=0.810345            F1=0.702541                   CLASSERROR=0.174868           
RBF        3    0         -5.04386       2              ACCURACY=0.820738             PRECISION=0.825279            F1=0.685185                   CLASSERROR=0.179262           
RBF        3    0         -5.04386       2.2            ACCURACY=0.823374             PRECISION=0.824818            F1=0.692190                   CLASSERROR=0.176626           
RBF        3    0         -5.04386       2.4            ACCURACY=0.826011             PRECISION=0.824373            F1=0.699088                   CLASSERROR=0.173989           
RBF        3    0         -5.04386       2.6            ACCURACY=0.826889             PRECISION=0.825000            F1=0.701062                   CLASSERROR=0.173111           
RBF        3    0         -5.04386       2.8            ACCURACY=0.826011             PRECISION=0.822064            F1=0.700000                   CLASSERROR=0.173989           
RBF        3    0         -5.04386       3              ACCURACY=0.826889             PRECISION=0.820423            F1=0.702866                   CLASSERROR=0.173111           
RBF        3    0         -5.04386       3.2            ACCURACY=0.822496             PRECISION=0.810526            F1=0.695783                   CLASSERROR=0.177504           
RBF        3    0         -5.04386       3.4            ACCURACY=0.822496             PRECISION=0.808362            F1=0.696697                   CLASSERROR=0.177504           
RBF        3    0         -5.04386       3.6            ACCURACY=0.823374             PRECISION=0.809028            F1=0.698651                   CLASSERROR=0.176626           
RBF        3    0         -5.04386       3.8            ACCURACY=0.824253             PRECISION=0.807560            F1=0.701493                   CLASSERROR=0.175747           
RBF        3    0         -4.84386       2              ACCURACY=0.824253             PRECISION=0.825455            F1=0.694190                   CLASSERROR=0.175747           
RBF        3    0         -4.84386       2.2            ACCURACY=0.824253             PRECISION=0.823105            F1=0.695122                   CLASSERROR=0.175747           
RBF        3    0         -4.84386       2.4            ACCURACY=0.826889             PRECISION=0.822695            F1=0.701967                   CLASSERROR=0.173111           
RBF        3    0         -4.84386       2.6            ACCURACY=0.825132             PRECISION=0.819149            F1=0.698941                   CLASSERROR=0.174868           
RBF        3    0         -4.84386       2.8            ACCURACY=0.826011             PRECISION=0.817544            F1=0.701807                   CLASSERROR=0.173989           
RBF        3    0         -4.84386       3              ACCURACY=0.821617             PRECISION=0.807692            F1=0.694737                   CLASSERROR=0.178383           
RBF        3    0         -4.84386       3.2            ACCURACY=0.822496             PRECISION=0.808362            F1=0.696697                   CLASSERROR=0.177504           
RBF        3    0         -4.84386       3.4            ACCURACY=0.824253             PRECISION=0.809689            F1=0.700599                   CLASSERROR=0.175747           
RBF        3    0         -4.84386       3.6            ACCURACY=0.823374             PRECISION=0.806897            F1=0.699552                   CLASSERROR=0.176626           
RBF        3    0         -4.84386       3.8            ACCURACY=0.822496             PRECISION=0.806228            F1=0.697605                   CLASSERROR=0.177504           
